Date,Loc,Opp_name,Win,Score,Opp_score,6,7,8,Threes,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Opp_Threes,27,28,29,30,31,32,33,34,35,36,37,38,result,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Mean_Score,Avg_Threes,Opp_Avg_Threes,Avg_Result,Pct_Margin,Home,Away,Neutral,Avg_Result_Fin,Avg_Result_NC
2016-12-31,,Utah Valley,1,83.0,69.0,30.0,62.0,0.484,7.0,15.0,0.467,16.0,23.0,0.696,9.0,35.0,16.0,8.0,1.0,10.0,15.0,,25.0,65.0,0.385,8.0,23.0,0.348,11.0,12.0,0.917,11.0,35.0,13.0,6.0,3.0,15.0,17.0,14.0,13,76.0,68.41666666666667,73.08333333333333,70.75,-0.010235689753096855,0.02170938932142502,-4.666666666666657,-0.06595995288574781,1,0,0,-0.529411764705884,-5.444444444444443
2017-01-04,,UCSB,1,73.0,47.0,28.0,62.0,0.452,8.0,22.0,0.364,9.0,14.0,0.643,6.0,36.0,18.0,9.0,5.0,10.0,16.0,,18.0,58.0,0.31,2.0,16.0,0.125,9.0,14.0,0.643,12.0,34.0,8.0,6.0,3.0,15.0,19.0,26.0,14,60.0,69.53846153846153,72.76923076923077,71.15384615384616,-0.01485179573220713,0.022627857769261517,-3.2307692307692406,-0.04540540540540554,1,0,0,-0.529411764705884,-5.444444444444443
2017-01-07,,Cal Poly,1,68.0,64.0,23.0,46.0,0.5,3.0,12.0,0.25,19.0,30.0,0.633,5.0,28.0,10.0,4.0,2.0,12.0,17.0,,24.0,65.0,0.369,9.0,30.0,0.3,7.0,13.0,0.538,14.0,33.0,11.0,5.0,3.0,8.0,24.0,4.0,15,66.0,69.78571428571429,70.92857142857143,70.35714285714286,-0.01260317479580264,0.012759625811519293,-1.1428571428571388,-0.016243654822334967,1,0,0,-0.529411764705884,-5.444444444444443
2017-01-12,@,UC-Riverside,0,55.0,61.0,19.0,65.0,0.292,6.0,28.0,0.214,11.0,17.0,0.647,10.0,32.0,11.0,6.0,3.0,13.0,23.0,,21.0,47.0,0.447,3.0,13.0,0.231,16.0,24.0,0.667,2.0,36.0,13.0,5.0,1.0,20.0,21.0,-6.0,16,58.0,69.66666666666667,70.46666666666667,70.06666666666666,-0.02357220899384077,0.018547539504436827,-0.7999999999999972,-0.011417697431018038,0,1,0,-0.529411764705884,-5.444444444444443
2017-01-14,@,Cal State Northridge,1,71.0,68.0,28.0,55.0,0.509,4.0,14.0,0.286,11.0,15.0,0.733,4.0,29.0,13.0,6.0,2.0,19.0,20.0,,20.0,49.0,0.408,4.0,14.0,0.286,24.0,31.0,0.774,5.0,28.0,12.0,8.0,2.0,16.0,24.0,3.0,17,69.5,68.75,69.875,69.3125,-0.021706180285706755,0.00847921571364274,-1.125,-0.016230838593327322,0,1,0,-0.529411764705884,-5.444444444444443
2017-01-21,@,Hawaii,1,76.0,70.0,24.0,51.0,0.471,5.0,14.0,0.357,23.0,37.0,0.622,7.0,33.0,12.0,2.0,3.0,8.0,24.0,,22.0,51.0,0.431,4.0,15.0,0.267,22.0,31.0,0.71,3.0,26.0,14.0,1.0,1.0,10.0,28.0,6.0,18,73.0,68.88235294117646,69.76470588235294,69.32352941176471,-0.02915203076315409,0.00013499708666792065,-0.8823529411764781,-0.012728044123886404,0,1,0,-0.529411764705884,-5.444444444444443
2017-01-28,,UC-Irvine,1,74.0,65.0,18.0,45.0,0.4,3.0,10.0,0.3,35.0,46.0,0.761,3.0,26.0,8.0,6.0,1.0,11.0,23.0,,25.0,69.0,0.362,4.0,15.0,0.267,11.0,16.0,0.688,16.0,40.0,8.0,4.0,6.0,12.0,31.0,9.0,19,69.5,69.27777777777777,69.77777777777777,69.52777777777777,-0.034454594662028104,-0.007791878027455457,-0.5,-0.007191370355573313,1,0,0,-0.529411764705884,-5.444444444444443
2017-02-02,@,Cal Poly,0,70.0,74.0,25.0,55.0,0.455,4.0,12.0,0.333,16.0,21.0,0.762,9.0,33.0,9.0,6.0,2.0,13.0,19.0,,25.0,55.0,0.455,9.0,24.0,0.375,15.0,20.0,0.75,6.0,23.0,10.0,9.0,8.0,10.0,21.0,-4.0,20,72.0,69.52631578947368,69.52631578947368,69.52631578947368,-0.04327455135445629,-0.013751462785190627,0.0,0.0,0,1,0,-0.529411764705884,-5.444444444444443
2017-02-04,@,UCSB,1,67.0,64.0,21.0,54.0,0.389,5.0,15.0,0.333,20.0,32.0,0.625,14.0,37.0,11.0,3.0,1.0,12.0,15.0,,24.0,55.0,0.436,7.0,20.0,0.35,9.0,13.0,0.692,7.0,30.0,16.0,3.0,2.0,13.0,21.0,3.0,21,65.5,69.55,69.75,69.65,-0.04824758280841768,-0.010298555652275665,-0.20000000000000284,-0.0028715003589375853,0,1,0,-0.529411764705884,-5.444444444444443
2017-02-08,,Cal State Fullerton,1,74.0,65.0,20.0,44.0,0.455,7.0,15.0,0.467,27.0,36.0,0.75,5.0,24.0,10.0,9.0,4.0,16.0,17.0,,23.0,58.0,0.397,7.0,21.0,0.333,12.0,19.0,0.632,10.0,30.0,12.0,8.0,3.0,22.0,25.0,9.0,22,69.5,69.42857142857143,69.47619047619048,69.45238095238095,-0.05014987650718078,-0.00920633605865212,-0.047619047619051,-0.0006856359273226404,1,0,0,-0.529411764705884,-5.444444444444443
2017-02-11,,UC-Riverside,1,77.0,63.0,22.0,54.0,0.407,7.0,17.0,0.412,26.0,34.0,0.765,11.0,31.0,17.0,14.0,2.0,16.0,19.0,,23.0,51.0,0.451,5.0,16.0,0.313,12.0,19.0,0.632,8.0,28.0,14.0,11.0,6.0,21.0,23.0,14.0,23,70.0,69.63636363636364,69.27272727272727,69.45454545454545,-0.049164048787961656,-0.00840625186766808,0.36363636363637397,0.005235602094240986,1,0,0,-0.529411764705884,-5.444444444444443
2017-02-16,@,Long Beach State,0,69.0,78.0,23.0,51.0,0.451,6.0,18.0,0.333,17.0,32.0,0.531,7.0,34.0,7.0,6.0,5.0,18.0,31.0,,30.0,66.0,0.455,4.0,18.0,0.222,14.0,26.0,0.538,14.0,39.0,15.0,7.0,2.0,12.0,25.0,-9.0,24,73.5,69.95652173913044,69.0,69.47826086956522,-0.04876364115920245,-0.011066895185174008,0.9565217391304373,0.013767209011264115,0,1,0,-0.529411764705884,-5.444444444444443
2017-02-18,@,Cal State Fullerton,0,72.0,79.0,25.0,58.0,0.431,8.0,18.0,0.444,14.0,20.0,0.7,5.0,24.0,9.0,8.0,4.0,20.0,24.0,,25.0,48.0,0.521,6.0,21.0,0.286,23.0,33.0,0.697,5.0,25.0,10.0,12.0,7.0,16.0,24.0,-7.0,25,75.5,69.91666666666667,69.375,69.64583333333333,-0.048923646966820666,-0.01802886660839309,0.5416666666666714,0.007777445408315952,0,1,0,-0.529411764705884,-5.444444444444443
2017-02-23,,Cal State Northridge,1,96.0,85.0,35.0,57.0,0.614,14.0,20.0,0.7,12.0,20.0,0.6,7.0,32.0,19.0,2.0,5.0,15.0,22.0,,29.0,60.0,0.483,4.0,14.0,0.286,23.0,24.0,0.958,5.0,22.0,11.0,9.0,3.0,11.0,16.0,11.0,26,90.5,70.0,69.76,69.88,-0.04609579067531716,-0.021093169443338167,0.23999999999999488,0.0034344590726959772,1,0,0,-0.529411764705884,-5.444444444444443
2017-02-25,,Long Beach State,1,75.0,71.0,29.0,65.0,0.446,5.0,20.0,0.25,12.0,14.0,0.857,12.0,38.0,12.0,8.0,6.0,12.0,18.0,,24.0,63.0,0.381,7.0,20.0,0.35,16.0,19.0,0.842,13.0,38.0,14.0,4.0,5.0,15.0,18.0,4.0,27,73.0,71.0,70.34615384615384,70.67307692307692,-0.03725133935199254,-0.028122503164577428,0.6538461538461604,0.009251700680272201,1,0,0,-0.529411764705884,-5.444444444444443
2017-03-02,,Hawaii,1,68.0,59.0,26.0,57.0,0.456,8.0,23.0,0.348,8.0,17.0,0.471,10.0,34.0,13.0,7.0,2.0,10.0,14.0,,26.0,59.0,0.441,7.0,27.0,0.259,0.0,1.0,0.0,8.0,29.0,16.0,3.0,2.0,11.0,20.0,9.0,28,63.5,71.14814814814815,70.37037037037037,70.75925925925925,-0.04022920333241542,-0.027734888419678028,0.7777777777777857,0.010991886940591581,1,0,0,-0.529411764705884,-5.444444444444443
2017-03-04,@,UC-Irvine,0,49.0,79.0,20.0,64.0,0.313,3.0,15.0,0.2,6.0,22.0,0.273,12.0,30.0,3.0,7.0,7.0,9.0,14.0,,28.0,61.0,0.459,14.0,25.0,0.56,9.0,13.0,0.692,12.0,45.0,11.0,6.0,6.0,14.0,24.0,-30.0,29,64.0,71.03571428571429,69.96428571428571,70.5,-0.03750626255637729,-0.02562237129224998,1.0714285714285836,0.015197568389057923,0,1,0,-0.529411764705884,-5.444444444444443
2017-03-09,N,Cal Poly,1,66.0,55.0,21.0,57.0,0.368,5.0,12.0,0.417,19.0,26.0,0.731,10.0,41.0,13.0,5.0,7.0,12.0,15.0,,20.0,58.0,0.345,7.0,22.0,0.318,8.0,9.0,0.889,7.0,31.0,7.0,5.0,9.0,14.0,20.0,11.0,30,60.5,70.27586206896552,70.27586206896552,70.27586206896552,-0.03972652108328012,-0.016174018629894482,0.0,0.0,0,0,1,-0.529411764705884,-5.444444444444443
2017-03-10,N,Cal State Fullerton,1,66.0,64.0,24.0,61.0,0.393,2.0,18.0,0.111,16.0,23.0,0.696,14.0,44.0,6.0,4.0,8.0,12.0,17.0,,22.0,67.0,0.328,5.0,20.0,0.25,15.0,18.0,0.833,8.0,33.0,8.0,10.0,2.0,7.0,21.0,2.0,31,65.0,70.13333333333334,69.76666666666667,69.95,-0.04118595906206346,-0.013954366881719471,0.36666666666667425,0.005241839409101848,0,0,1,-0.529411764705884,-5.444444444444443
2017-03-11,N,UC-Irvine,1,50.0,47.0,18.0,52.0,0.346,3.0,10.0,0.3,11.0,18.0,0.611,8.0,30.0,8.0,6.0,5.0,16.0,12.0,,19.0,50.0,0.38,3.0,12.0,0.25,6.0,7.0,0.857,7.0,33.0,8.0,4.0,4.0,20.0,23.0,3.0,32,48.5,70.0,69.58064516129032,69.79032258064517,-0.04670408560619271,-0.015888757096934436,0.4193548387096797,0.006008782066096635,0,0,1,-0.529411764705884,-5.444444444444443
2017-03-15,N,North Carolina Central,1,67.0,63.0,22.0,48.0,0.458,5.0,16.0,0.313,18.0,22.0,0.818,6.0,40.0,14.0,4.0,1.0,18.0,13.0,,24.0,67.0,0.358,5.0,26.0,0.192,10.0,13.0,0.769,6.0,26.0,14.0,10.0,0.0,9.0,15.0,4.0,33,65.0,69.375,68.875,69.125,-0.048659497239023686,-0.018152311287191636,0.5,0.007233273056057866,0,0,1,-0.529411764705884,-5.444444444444443
2017-03-17,N,Kansas,0,62.0,100.0,21.0,62.0,0.339,4.0,20.0,0.2,16.0,18.0,0.889,8.0,25.0,7.0,5.0,2.0,14.0,18.0,,36.0,64.0,0.563,11.0,25.0,0.44,17.0,20.0,0.85,11.0,44.0,19.0,6.0,6.0,12.0,17.0,-38.0,34,81.0,69.3030303030303,68.6969696969697,69.0,-0.049860173210141245,-0.019744035681303673,0.6060606060605949,0.008783487044356447,0,0,1,-0.529411764705884,-5.444444444444443
